order_id,region,category,channel,amount
3236,east,food,web,13
3237,north,toy,store,30
3238,west,book,store,47
3239,west,beauty,web,64
3240,south,book,web,81
3241,east,office,app,98
3242,south,toy,app,115
3243,south,office,store,132
3244,south,home,web,149
3245,north,food,app,166
3246,north,toy,web,183
3247,south,food,app,200
3248,south,digital,store,217
3249,west,toy,web,234
3250,east,book,web,251
3251,east,beauty,web,268
3252,north,digital,store,285
3253,south,toy,app,302
3254,west,toy,store,319
3255,east,food,app,336
3256,west,book,app,353
3257,west,home,store,370
3258,north,digital,web,387
3259,south,food,app,404
3260,east,office,app,421
3261,north,office,web,438
3262,east,sport,app,455
3263,west,book,web,472
3264,south,food,app,489
3265,west,beauty,web,6
3266,north,sport,web,23
3267,west,beauty,store,40
3268,south,sport,app,57
3269,south,digital,web,74
3270,west,home,web,91
3271,west,beauty,web,108
3272,west,digital,app,125
3273,south,digital,app,142
3274,west,food,web,159
3275,north,digital,web,176
3276,north,toy,store,193
3277,north,sport,web,210
3278,south,sport,web,227
3279,west,beauty,app,244
3280,west,beauty,app,261
3281,south,book,web,278
3282,south,sport,store,295
3283,east,home,web,312
3284,west,digital,store,329
3285,north,toy,store,346
3286,north,book,web,363
3287,south,office,app,380
3288,east,digital,store,397
3289,west,book,store,414
3290,north,book,store,431
3291,east,toy,store,448
3292,north,digital,store,465
3293,north,digital,store,482
3294,north,book,app,499
3295,east,home,web,16
3296,south,food,app,33
3297,south,food,web,50
3298,north,office,app,67
3299,east,sport,web,84
3300,west,digital,store,101
3301,north,sport,store,118
3302,west,digital,store,135
3303,north,home,store,152
3304,east,beauty,web,169
3305,south,sport,web,186
3306,south,office,app,203
3307,north,book,app,220
3308,west,digital,store,237
3309,south,office,web,254
3310,west,home,app,271
3311,east,beauty,app,288
3312,north,home,store,305
3313,east,beauty,store,322
3314,east,office,store,339
3315,north,beauty,app,356
3316,east,toy,web,373
3317,south,beauty,store,390
3318,west,book,web,407
3319,south,beauty,web,424
3320,north,home,app,441
3321,north,home,app,458
3322,west,book,app,475
3323,west,book,app,492
3324,east,food,web,9
3325,north,book,web,26
3326,north,food,store,43
3327,north,digital,web,60
3328,west,book,store,77
3329,north,sport,store,94
3330,south,digital,app,111
3331,north,sport,web,128
3332,north,beauty,app,145
3333,west,digital,store,162
3334,south,beauty,app,179
3335,south,book,store,196
3336,east,toy,app,213
3337,east,digital,app,230
3338,east,sport,app,247
3339,south,toy,app,264
3340,north,digital,app,281
3341,north,beauty,store,298
3342,south,food,web,315
3343,north,beauty,app,332
3344,east,digital,web,349
3345,north,office,store,366
3346,west,digital,app,383
3347,north,digital,web,400
3348,north,toy,store,417
3349,east,office,app,434
3350,north,digital,app,451
3351,north,digital,web,468
3352,east,office,app,485
3353,north,home,app,2
3354,north,home,web,19
3355,north,home,app,36
3356,north,digital,web,53
3357,west,sport,web,70
3358,south,office,store,87
3359,west,toy,app,104
3360,north,food,store,121
3361,east,beauty,web,138
3362,south,office,web,155
3363,north,book,store,172
3364,west,sport,web,189
3365,south,toy,app,206
3366,north,book,web,223
3367,south,sport,web,240
3368,west,book,web,257
3369,west,office,store,274
3370,west,beauty,app,291
3371,north,toy,app,308
3372,north,toy,store,325
3373,east,beauty,web,342
3374,north,sport,web,359
3375,north,home,app,376
3376,west,toy,app,393
3377,west,toy,web,410
3378,east,toy,store,427
3379,south,home,app,444
3380,south,book,store,461
3381,west,office,web,478
3382,east,office,app,495
3383,east,digital,web,12
3384,west,sport,web,29
3385,north,digital,app,46
3386,south,book,web,63
3387,west,beauty,store,80
3388,south,toy,web,97
3389,west,beauty,store,114
3390,west,toy,app,131
3391,south,toy,store,148
3392,north,office,app,165
3393,west,home,app,182
3394,west,toy,app,199
3395,south,book,app,216
3396,south,toy,app,233
3397,south,office,web,250
3398,north,digital,web,267
3399,north,sport,store,284
3400,east,book,web,301
3401,north,beauty,web,318
3402,north,home,app,335
3403,north,book,app,352
3404,west,toy,store,369
3405,north,food,store,386
3406,west,food,web,403
3407,north,book,app,420
3408,north,food,app,437
3409,north,beauty,store,454
3410,west,office,store,471
3411,north,toy,app,488
3412,north,home,web,5
3413,south,book,app,22
3414,west,sport,web,39
3415,south,digital,web,56
3416,south,sport,web,73
3417,west,food,web,90
3418,east,toy,store,107
3419,west,toy,store,124
3420,south,beauty,app,141
3421,south,home,web,158
3422,west,digital,app,175
3423,north,food,app,192
3424,north,home,app,209
3425,east,home,store,226
3426,east,sport,store,243
3427,south,home,store,260
3428,west,book,store,277
3429,north,food,app,294
3430,south,food,store,311
3431,south,digital,store,328
3432,east,office,web,345
3433,north,food,web,362
3434,south,book,app,379
3435,south,sport,web,396
3436,north,sport,app,413
3437,west,food,app,430
3438,north,food,app,447
3439,north,office,web,464
3440,north,food,app,481
3441,north,sport,web,498
3442,east,food,web,15
3443,north,toy,store,32
3444,south,digital,web,49
3445,south,sport,app,66
3446,west,toy,store,83
3447,south,office,app,100
3448,north,book,web,117
3449,east,toy,store,134
3450,south,digital,web,151
3451,west,home,store,168
3452,west,toy,store,185
3453,south,sport,store,202
3454,east,food,web,219
3455,south,digital,store,236
3456,south,sport,store,253
3457,south,office,web,270
3458,west,beauty,web,287
3459,west,office,store,304
3460,east,beauty,app,321
3461,north,toy,app,338
3462,south,office,web,355
3463,west,sport,web,372
3464,south,sport,store,389
3465,south,food,store,406
3466,north,sport,app,423
3467,east,office,app,440
3468,east,home,store,457
3469,east,toy,store,474
3470,north,office,store,491
3471,east,home,app,8
3472,north,digital,store,25
3473,south,book,app,42
3474,south,digital,web,59
3475,west,toy,store,76
3476,west,food,app,93
3477,west,beauty,app,110
3478,west,office,store,127
3479,south,beauty,store,144
3480,south,home,app,161
3481,east,office,store,178
3482,south,digital,store,195
3483,west,book,app,212
3484,west,digital,store,229
3485,north,home,app,246
3486,north,toy,web,263
3487,south,home,web,280
3488,north,book,app,297
3489,south,office,store,314
3490,south,beauty,store,331
3491,east,office,app,348
3492,east,home,web,365
3493,west,home,store,382
3494,south,food,web,399
3495,south,beauty,store,416
3496,east,toy,store,433
3497,west,sport,app,450
3498,south,toy,web,467
3499,south,beauty,web,484
3500,west,book,web,1
3501,east,beauty,store,18
3502,south,home,web,35
3503,west,book,web,52
3504,east,book,store,69
3505,west,food,app,86
3506,east,food,web,103
3507,south,book,store,120
3508,west,digital,web,137
3509,east,home,store,154
3510,west,book,web,171
3511,west,book,store,188
3512,east,food,store,205
3513,north,book,store,222
3514,south,food,store,239
3515,north,office,app,256
3516,south,office,web,273
3517,east,beauty,store,290
3518,south,beauty,app,307
3519,north,beauty,app,324
3520,north,office,web,341
3521,east,digital,app,358
3522,east,sport,store,375
3523,south,book,web,392
3524,north,beauty,app,409
3525,south,book,store,426
3526,east,toy,app,443
3527,north,sport,store,460
3528,east,office,app,477
3529,south,office,app,494
3530,east,sport,app,11
3531,north,office,web,28
3532,west,home,store,45
3533,west,toy,app,62
3534,south,sport,app,79
3535,west,home,app,96
3536,south,food,web,113
3537,east,digital,store,130
3538,west,home,app,147
3539,north,beauty,store,164
3540,west,food,store,181
3541,east,beauty,web,198
3542,south,food,web,215
3543,west,beauty,web,232
3544,north,beauty,web,249
3545,south,toy,store,266
3546,east,book,web,283
3547,south,digital,app,300
3548,west,book,web,317
3549,north,food,app,334
3550,west,digital,store,351
3551,north,book,app,368
3552,west,book,web,385
3553,west,beauty,web,402
3554,west,office,web,419
3555,north,sport,app,436
3556,south,food,web,453
3557,south,toy,store,470
3558,east,digital,store,487
3559,west,book,store,4
3560,east,sport,web,21
3561,west,beauty,store,38
3562,south,home,web,55
3563,west,digital,store,72
3564,south,home,store,89
3565,south,food,web,106
3566,south,beauty,store,123
3567,east,beauty,store,140
3568,west,food,store,157
3569,east,toy,web,174
3570,south,food,store,191
3571,north,office,app,208
3572,south,digital,app,225
3573,east,beauty,app,242
3574,east,beauty,store,259
3575,east,office,store,276
3576,west,book,web,293
3577,south,digital,store,310
3578,north,office,store,327
3579,south,sport,web,344
3580,west,food,app,361
3581,east,sport,store,378
3582,east,office,store,395
3583,south,digital,web,412
3584,south,book,store,429
3585,north,digital,store,446
3586,south,beauty,app,463
3587,east,sport,web,480
3588,south,home,app,497
3589,north,food,web,14
3590,north,book,app,31
3591,east,home,web,48
3592,north,sport,store,65
3593,north,toy,store,82
3594,north,beauty,web,99
3595,north,toy,app,116
3596,east,digital,store,133
3597,west,book,web,150
3598,west,book,app,167
3599,west,digital,store,184
3600,north,home,store,201
3601,east,book,app,218
3602,east,office,store,235
3603,north,toy,web,252
3604,west,food,web,269
3605,north,book,store,286
3606,east,home,store,303
3607,north,toy,store,320
3608,south,toy,store,337
3609,east,book,app,354
3610,north,digital,store,371
3611,west,digital,app,388
3612,north,toy,store,405
3613,north,digital,web,422
3614,east,home,store,439
3615,west,home,web,456
3616,north,home,web,473
3617,north,food,app,490
3618,north,office,web,7
3619,south,beauty,app,24
3620,east,digital,app,41
3621,east,food,store,58
3622,north,office,app,75
3623,east,office,store,92
3624,west,home,store,109
3625,east,toy,store,126
3626,east,sport,app,143
3627,north,beauty,store,160
3628,north,toy,web,177
3629,south,office,store,194
3630,east,digital,store,211
3631,west,book,app,228
3632,east,home,store,245
3633,south,food,app,262
3634,south,toy,app,279
3635,west,beauty,store,296
3636,north,sport,app,313
3637,east,office,store,330
3638,south,home,app,347
3639,east,digital,web,364
3640,south,sport,app,381
3641,west,home,app,398
3642,north,book,store,415
3643,north,home,store,432
3644,east,food,web,449
3645,south,book,store,466
3646,north,digital,app,483
3647,east,home,app,500
3648,south,book,app,17
3649,south,office,app,34
3650,south,sport,store,51
3651,east,office,web,68
3652,north,food,web,85
3653,south,digital,app,102
3654,west,office,store,119
3655,south,sport,web,136
3656,north,home,web,153
3657,north,sport,web,170
3658,south,digital,web,187
3659,south,beauty,app,204
3660,south,home,web,221
3661,east,sport,store,238
3662,east,book,store,255
3663,east,book,store,272
3664,east,food,store,289
3665,west,toy,web,306
3666,west,sport,app,323
3667,south,home,store,340
3668,east,office,store,357
3669,north,home,web,374
3670,south,toy,store,391
3671,west,digital,store,408
3672,west,sport,app,425
3673,north,food,web,442
3674,north,sport,store,459
3675,north,office,store,476
3676,east,digital,app,493
3677,south,sport,web,10
3678,west,food,app,27
3679,south,sport,app,44
3680,east,sport,store,61
3681,south,home,app,78
3682,south,office,web,95
3683,south,sport,store,112
3684,south,office,web,129
3685,west,food,app,146
3686,west,home,app,163
3687,east,home,store,180
3688,west,toy,store,197
3689,west,office,app,214
3690,east,beauty,store,231
3691,east,food,web,248
3692,west,book,app,265
3693,south,home,app,282
3694,east,book,app,299
3695,east,toy,web,316
3696,north,food,app,333
3697,north,sport,store,350
3698,east,digital,store,367
3699,east,food,app,384
3700,west,home,web,401
3701,west,digital,app,418
3702,south,beauty,store,435
3703,south,toy,store,452
3704,south,toy,web,469
3705,east,food,web,486
3706,west,office,web,3
3707,south,digital,store,20
3708,west,beauty,app,37
3709,south,toy,store,54
3710,north,beauty,store,71
3711,east,book,web,88
3712,east,book,store,105
3713,west,home,store,122
3714,west,food,store,139
3715,west,office,store,156
3716,north,food,app,173
3717,east,food,store,190
3718,east,office,web,207
3719,south,toy,store,224
3720,east,digital,store,241
3721,south,office,web,258
3722,east,digital,store,275
3723,east,digital,app,292
3724,east,beauty,app,309
3725,south,sport,app,326
3726,north,home,store,343
3727,north,food,web,360
3728,north,office,store,377
3729,east,home,app,394
3730,south,office,web,411
3731,south,home,web,428
3732,east,office,store,445
3733,east,beauty,app,462
3734,west,beauty,store,479
3735,east,toy,web,496
3736,north,beauty,store,13
3737,west,book,app,30
3738,east,toy,store,47
3739,west,food,app,64
3740,east,sport,app,81
3741,east,office,store,98
3742,east,food,app,115
3743,south,book,store,132
3744,north,office,store,149
3745,south,office,web,166
3746,east,home,app,183
3747,north,sport,store,200
3748,south,beauty,store,217
3749,south,beauty,app,234
3750,south,book,app,251
3751,east,home,web,268
3752,south,toy,app,285
3753,east,office,web,302
3754,south,digital,app,319
3755,south,food,store,336
3756,north,toy,store,353
3757,north,home,web,370
3758,east,sport,app,387
3759,west,digital,store,404
3760,north,digital,store,421
3761,north,beauty,web,438
3762,east,food,store,455
3763,south,digital,store,472
3764,west,book,app,489
3765,south,home,app,6
3766,south,sport,web,23
3767,west,food,app,40
3768,south,office,app,57
3769,west,beauty,app,74
3770,north,digital,app,91
3771,north,sport,store,108
3772,west,beauty,store,125
3773,west,sport,web,142
3774,east,home,web,159
3775,east,office,store,176
3776,east,home,app,193
3777,north,food,web,210
3778,east,sport,app,227
3779,south,beauty,store,244
3780,south,book,app,261
3781,south,toy,app,278
3782,south,book,web,295
3783,west,beauty,app,312
3784,east,toy,web,329
3785,west,office,store,346
3786,north,sport,store,363
3787,east,home,web,380
3788,south,sport,web,397
3789,south,food,store,414
3790,west,beauty,store,431
3791,east,book,web,448
3792,west,food,store,465
3793,west,digital,web,482
3794,south,office,app,499
3795,east,office,app,16
3796,west,toy,store,33
3797,west,food,web,50
3798,east,digital,app,67
3799,north,office,store,84
3800,west,home,web,101
3801,east,office,web,118
3802,east,beauty,app,135
3803,south,office,app,152
3804,west,digital,web,169
3805,south,office,web,186
3806,south,food,app,203
3807,north,sport,app,220
3808,west,food,store,237
3809,west,home,store,254
3810,south,sport,app,271
3811,north,office,web,288
3812,west,beauty,app,305
3813,west,beauty,web,322
3814,east,office,web,339
3815,south,toy,web,356
3816,west,digital,web,373
3817,north,office,store,390
3818,north,food,web,407
3819,south,sport,app,424
3820,south,digital,web,441
3821,east,food,web,458
3822,south,book,web,475
3823,south,home,web,492
3824,south,sport,app,9
3825,west,office,store,26
3826,east,home,web,43
3827,south,office,web,60
3828,north,food,store,77
3829,east,office,app,94
3830,east,beauty,app,111
3831,west,book,app,128
3832,west,book,store,145
3833,west,office,web,162
3834,south,food,app,179
3835,north,digital,store,196
3836,south,home,store,213
3837,east,office,web,230
3838,south,food,store,247
3839,south,sport,web,264
3840,north,home,web,281
3841,north,sport,store,298
