id,region,amount,status
3959,south,1058,ok
3960,south,1059,ok
3961,south,1060,review
3962,south,1061,ok
3963,south,1062,ok
3964,south,1063,ok
3965,south,1064,ok
3966,south,1065,review
3967,south,1066,ok
3968,south,1067,ok
3969,south,1068,ok
3970,south,1069,ok
3971,south,1070,review
3972,south,1071,ok
3973,south,1072,ok
3974,south,1073,ok
3975,south,1074,ok
3976,south,1075,review
3977,south,1076,ok
3978,south,1077,ok
3979,south,1078,ok
3980,south,1079,ok
3981,south,1080,review
3982,south,1081,ok
3983,south,1082,ok
3984,south,1083,ok
3985,south,1084,ok
3986,south,1085,review
3987,south,1086,ok
3988,south,1087,ok
3989,south,1088,ok
3990,south,1089,ok
3991,south,1090,review
3992,south,1091,ok
3993,south,1092,ok
3994,south,1093,ok
3995,south,1094,ok
3996,south,1095,review
3997,south,1096,ok
3998,south,1097,ok
3999,south,1098,ok
4000,south,1099,ok
4001,south,1000,review
4002,south,1001,ok
4003,south,1002,ok
4004,south,1003,ok
4005,south,1004,ok
4006,south,1005,review
4007,south,1006,ok
4008,south,1007,ok
4009,south,1008,ok
4010,south,1009,ok
4011,south,1010,review
4012,south,1011,ok
4013,south,1012,ok
4014,south,1013,ok
4015,south,1014,ok
4016,south,1015,review
4017,south,1016,ok
4018,south,1017,ok
4019,south,1018,ok
4020,south,1019,ok
4021,south,1020,review
4022,south,1021,ok
4023,south,1022,ok
4024,south,1023,ok
4025,south,1024,ok
4026,south,1025,review
4027,south,1026,ok
4028,south,1027,ok
4029,south,1028,ok
4030,south,1029,ok
4031,south,1030,review
4032,south,1031,ok
4033,south,1032,ok
4034,south,1033,ok
4035,south,1034,ok
4036,south,1035,review
4037,south,1036,ok
4038,south,1037,ok
4039,south,1038,ok
4040,south,1039,ok
4041,south,1040,review
4042,south,1041,ok
4043,south,1042,ok
4044,south,1043,ok
4045,south,1044,ok
4046,south,1045,review
4047,south,1046,ok
4048,south,1047,ok
4049,south,1048,ok
4050,south,1049,ok
4051,south,1050,review
4052,south,1051,ok
4053,south,1052,ok
4054,south,1053,ok
4055,south,1054,ok
4056,south,1055,review
4057,south,1056,ok
4058,south,1057,ok
4059,south,1058,ok
4060,south,1059,ok
4061,south,1060,review
4062,south,1061,ok
4063,south,1062,ok
4064,south,1063,ok
4065,south,1064,ok
4066,south,1065,review
4067,south,1066,ok
4068,south,1067,ok
4069,south,1068,ok
4070,south,1069,ok
4071,south,1070,review
4072,south,1071,ok
4073,south,1072,ok
4074,south,1073,ok
4075,south,1074,ok
4076,south,1075,review
4077,south,1076,ok
4078,south,1077,ok
4079,south,1078,ok
4080,south,1079,ok
4081,south,1080,review
4082,south,1081,ok
4083,south,1082,ok
4084,south,1083,ok
4085,south,1084,ok
4086,south,1085,review
4087,south,1086,ok
4088,south,1087,ok
4089,south,1088,ok
4090,south,1089,ok
4091,south,1090,review
4092,south,1091,ok
4093,south,1092,ok
4094,south,1093,ok
4095,south,1094,ok
4096,south,1095,review
4097,south,1096,ok
4098,south,1097,ok
4099,south,1098,ok
4100,south,1099,ok
4101,south,1000,review
4102,south,1001,ok
4103,south,1002,ok
4104,south,1003,ok
4105,south,1004,ok
4106,south,1005,review
4107,south,1006,ok
4108,south,1007,ok
4109,south,1008,ok
4110,south,1009,ok
4111,south,1010,review
4112,south,1011,ok
4113,south,1012,ok
4114,south,1013,ok
4115,south,1014,ok
4116,south,1015,review
4117,south,1016,ok
4118,south,1017,ok
4119,south,1018,ok
4120,south,1019,ok
4121,south,1020,review
4122,south,1021,ok
4123,south,1022,ok
4124,south,1023,ok
4125,south,1024,ok
4126,south,1025,review
4127,south,1026,ok
4128,south,1027,ok
4129,south,1028,ok
4130,south,1029,ok
4131,south,1030,review
4132,south,1031,ok
4133,south,1032,ok
4134,south,1033,ok
4135,south,1034,ok
4136,south,1035,review
4137,south,1036,ok
4138,south,1037,ok
4139,south,1038,ok
4140,south,1039,ok
4141,south,1040,review
4142,south,1041,ok
4143,south,1042,ok
4144,south,1043,ok
4145,south,1044,ok
4146,south,1045,review
4147,south,1046,ok
4148,south,1047,ok
4149,south,1048,ok
4150,south,1049,ok
4151,south,1050,review
4152,south,1051,ok
4153,south,1052,ok
4154,south,1053,ok
4155,south,1054,ok
4156,south,1055,review
4157,south,1056,ok
4158,south,1057,ok
4159,south,1058,ok
4160,south,1059,ok
4161,south,1060,review
4162,south,1061,ok
4163,south,1062,ok
4164,south,1063,ok
4165,south,1064,ok
4166,south,1065,review
4167,south,1066,ok
4168,south,1067,ok
4169,south,1068,ok
4170,south,1069,ok
4171,south,1070,review
4172,south,1071,ok
4173,south,1072,ok
4174,south,1073,ok
4175,south,1074,ok
4176,south,1075,review
4177,south,1076,ok
4178,south,1077,ok
4179,south,1078,ok
4180,south,1079,ok
4181,south,1080,review
4182,south,1081,ok
4183,south,1082,ok
4184,south,1083,ok
4185,south,1084,ok
4186,south,1085,review
4187,south,1086,ok
4188,south,1087,ok
4189,south,1088,ok
4190,south,1089,ok
4191,south,1090,review
4192,south,1091,ok
4193,south,1092,ok
4194,south,1093,ok
4195,south,1094,ok
4196,south,1095,review
4197,south,1096,ok
4198,south,1097,ok
4199,south,1098,ok
4200,south,1099,ok
4201,south,1000,review
4202,south,1001,ok
4203,south,1002,ok
4204,south,1003,ok
4205,south,1004,ok
4206,south,1005,review
4207,south,1006,ok
4208,south,1007,ok
4209,south,1008,ok
4210,south,1009,ok
4211,south,1010,review
4212,south,1011,ok
4213,south,1012,ok
4214,south,1013,ok
4215,south,1014,ok
4216,south,1015,review
4217,south,1016,ok
4218,south,1017,ok
4219,south,1018,ok
4220,south,1019,ok
4221,south,1020,review
4222,south,1021,ok
4223,south,1022,ok
4224,south,1023,ok
4225,south,1024,ok
4226,south,1025,review
4227,south,1026,ok
4228,south,1027,ok
4229,south,1028,ok
4230,south,1029,ok
4231,south,1030,review
4232,south,1031,ok
4233,south,1032,ok
4234,south,1033,ok
4235,south,1034,ok
4236,south,1035,review
4237,south,1036,ok
4238,south,1037,ok
4239,south,1038,ok
4240,south,1039,ok
4241,south,1040,review
4242,south,1041,ok
4243,south,1042,ok
4244,south,1043,ok
4245,south,1044,ok
4246,south,1045,review
4247,south,1046,ok
4248,south,1047,ok
4249,south,1048,ok
4250,south,1049,ok
4251,south,1050,review
4252,south,1051,ok
4253,south,1052,ok
4254,south,1053,ok
4255,south,1054,ok
4256,south,1055,review
4257,south,1056,ok
4258,south,1057,ok
4259,south,1058,ok
4260,south,1059,ok
4261,south,1060,review
4262,south,1061,ok
4263,south,1062,ok
4264,south,1063,ok
4265,south,1064,ok
4266,south,1065,review
4267,south,1066,ok
4268,south,1067,ok
4269,south,1068,ok
4270,south,1069,ok
4271,south,1070,review
4272,south,1071,ok
4273,south,1072,ok
4274,south,1073,ok
4275,south,1074,ok
4276,south,1075,review
4277,south,1076,ok
4278,south,1077,ok
4279,south,1078,ok
4280,south,1079,ok
4281,south,1080,review
4282,south,1081,ok
4283,south,1082,ok
4284,south,1083,ok
4285,south,1084,ok
4286,south,1085,review
4287,south,1086,ok
4288,south,1087,ok
4289,south,1088,ok
4290,south,1089,ok
4291,south,1090,review
4292,south,1091,ok
4293,south,1092,ok
4294,south,1093,ok
4295,south,1094,ok
4296,south,1095,review
4297,south,1096,ok
4298,south,1097,ok
4299,south,1098,ok
4300,south,1099,ok
4301,south,1000,review
4302,south,1001,ok
4303,south,1002,ok
4304,south,1003,ok
4305,south,1004,ok
4306,south,1005,review
4307,south,1006,ok
4308,south,1007,ok
4309,south,1008,ok
4310,south,1009,ok
4311,south,1010,review
4312,south,1011,ok
4313,south,1012,ok
4314,south,1013,ok
4315,south,1014,ok
4316,south,1015,review
4317,south,1016,ok
4318,south,1017,ok
4319,south,1018,ok
4320,south,1019,ok
4321,south,1020,review
4322,south,1021,ok
4323,south,1022,ok
4324,south,1023,ok
4325,south,1024,ok
4326,south,1025,review
4327,south,1026,ok
4328,south,1027,ok
4329,south,1028,ok
4330,south,1029,ok
4331,south,1030,review
4332,south,1031,ok
4333,south,1032,ok
4334,south,1033,ok
4335,south,1034,ok
4336,south,1035,review
4337,south,1036,ok
4338,south,1037,ok
4339,south,1038,ok
4340,south,1039,ok
4341,south,1040,review
4342,south,1041,ok
4343,south,1042,ok
4344,south,1043,ok
4345,south,1044,ok
4346,south,1045,review
4347,south,1046,ok
4348,south,1047,ok
4349,south,1048,ok
4350,south,1049,ok
4351,south,1050,review
4352,south,1051,ok
4353,south,1052,ok
4354,south,1053,ok
4355,south,1054,ok
4356,south,1055,review
4357,south,1056,ok
4358,south,1057,ok
4359,south,1058,ok
4360,south,1059,ok
4361,south,1060,review
4362,south,1061,ok
4363,south,1062,ok
4364,south,1063,ok
4365,south,1064,ok
4366,south,1065,review
4367,south,1066,ok
4368,south,1067,ok
4369,south,1068,ok
4370,south,1069,ok
4371,south,1070,review
4372,south,1071,ok
4373,south,1072,ok
4374,south,1073,ok
4375,south,1074,ok
4376,south,1075,review
4377,south,1076,ok
4378,south,1077,ok
4379,south,1078,ok
4380,south,1079,ok
4381,south,1080,review
4382,south,1081,ok
4383,south,1082,ok
4384,south,1083,ok
4385,south,1084,ok
4386,south,1085,review
4387,south,1086,ok
4388,south,1087,ok
4389,south,1088,ok
4390,south,1089,ok
4391,south,1090,review
4392,south,1091,ok
4393,south,1092,ok
4394,south,1093,ok
4395,south,1094,ok
4396,south,1095,review
4397,south,1096,ok
4398,south,1097,ok
4399,south,1098,ok
4400,south,1099,ok
4401,south,1000,review
4402,south,1001,ok
4403,south,1002,ok
4404,south,1003,ok
4405,south,1004,ok
4406,south,1005,review
4407,south,1006,ok
4408,south,1007,ok
4409,south,1008,ok
4410,south,1009,ok
4411,south,1010,review
4412,south,1011,ok
4413,south,1012,ok
4414,south,1013,ok
4415,south,1014,ok
4416,south,1015,review
4417,south,1016,ok
4418,south,1017,ok
4419,south,1018,ok
4420,south,1019,ok
4421,south,1020,review
4422,south,1021,ok
4423,south,1022,ok
4424,south,1023,ok
4425,south,1024,ok
4426,south,1025,review
4427,south,1026,ok
4428,south,1027,ok
4429,south,1028,ok
4430,south,1029,ok
4431,south,1030,review
4432,south,1031,ok
4433,south,1032,ok
4434,south,1033,ok
4435,south,1034,ok
4436,south,1035,review
4437,south,1036,ok
4438,south,1037,ok
4439,south,1038,ok
4440,south,1039,ok
4441,south,1040,review
4442,south,1041,ok
4443,south,1042,ok
4444,south,1043,ok
4445,south,1044,ok
4446,south,1045,review
4447,south,1046,ok
4448,south,1047,ok
4449,south,1048,ok
4450,south,1049,ok
4451,south,1050,review
4452,south,1051,ok
4453,south,1052,ok
4454,south,1053,ok
4455,south,1054,ok
4456,south,1055,review
4457,south,1056,ok
4458,south,1057,ok
4459,south,1058,ok
4460,south,1059,ok
4461,south,1060,review
4462,south,1061,ok
4463,south,1062,ok
4464,south,1063,ok
4465,south,1064,ok
4466,south,1065,review
4467,south,1066,ok
4468,south,1067,ok
4469,south,1068,ok
4470,south,1069,ok
4471,south,1070,review
4472,south,1071,ok
4473,south,1072,ok
4474,south,1073,ok
4475,south,1074,ok
4476,south,1075,review
4477,south,1076,ok
4478,south,1077,ok
4479,south,1078,ok
4480,south,1079,ok
4481,south,1080,review
4482,south,1081,ok
4483,south,1082,ok
4484,south,1083,ok
4485,south,1084,ok
4486,south,1085,review
4487,south,1086,ok
4488,south,1087,ok
4489,south,1088,ok
4490,south,1089,ok
4491,south,1090,review
4492,south,1091,ok
4493,south,1092,ok
4494,south,1093,ok
4495,south,1094,ok
4496,south,1095,review
4497,south,1096,ok
4498,south,1097,ok
4499,south,1098,ok
4500,south,1099,ok
4501,south,1000,review
4502,south,1001,ok
4503,south,1002,ok
4504,south,1003,ok
4505,south,1004,ok
4506,south,1005,review
4507,south,1006,ok
4508,south,1007,ok
4509,south,1008,ok
4510,south,1009,ok
4511,south,1010,review
4512,south,1011,ok
4513,south,1012,ok
4514,south,1013,ok
4515,south,1014,ok
4516,south,1015,review
4517,south,1016,ok
4518,south,1017,ok
4519,south,1018,ok
4520,south,1019,ok
4521,south,1020,review
4522,south,1021,ok
4523,south,1022,ok
4524,south,1023,ok
4525,south,1024,ok
4526,south,1025,review
4527,south,1026,ok
4528,south,1027,ok
4529,south,1028,ok
4530,south,1029,ok
4531,south,1030,review
4532,south,1031,ok
4533,south,1032,ok
4534,south,1033,ok
4535,south,1034,ok
4536,south,1035,review
4537,south,1036,ok
4538,south,1037,ok
4539,south,1038,ok
4540,south,1039,ok
4541,south,1040,review
4542,south,1041,ok
4543,south,1042,ok
4544,south,1043,ok
4545,south,1044,ok
4546,south,1045,review
4547,south,1046,ok
4548,south,1047,ok
4549,south,1048,ok
4550,south,1049,ok
4551,south,1050,review
4552,south,1051,ok
4553,south,1052,ok
4554,south,1053,ok
4555,south,1054,ok
4556,south,1055,review
4557,south,1056,ok
4558,south,1057,ok
4559,south,1058,ok
4560,south,1059,ok
4561,south,1060,review
4562,south,1061,ok
4563,south,1062,ok
4564,south,1063,ok
4565,south,1064,ok
4566,south,1065,review
4567,south,1066,ok
4568,south,1067,ok
4569,south,1068,ok
4570,south,1069,ok
4571,south,1070,review
4572,south,1071,ok
4573,south,1072,ok
4574,south,1073,ok
4575,south,1074,ok
4576,south,1075,review
4577,south,1076,ok
4578,south,1077,ok
4579,south,1078,ok
4580,south,1079,ok
4581,south,1080,review
4582,south,1081,ok
4583,south,1082,ok
4584,south,1083,ok
4585,south,1084,ok
4586,south,1085,review
4587,south,1086,ok
4588,south,1087,ok
4589,south,1088,ok
4590,south,1089,ok
4591,south,1090,review
4592,south,1091,ok
4593,south,1092,ok
4594,south,1093,ok
4595,south,1094,ok
4596,south,1095,review
4597,south,1096,ok
4598,south,1097,ok
4599,south,1098,ok
4600,south,1099,ok
4601,south,1000,review
4602,south,1001,ok
4603,south,1002,ok
4604,south,1003,ok
4605,south,1004,ok
4606,south,1005,review
4607,south,1006,ok
4608,south,1007,ok
4609,south,1008,ok
4610,south,1009,ok
4611,south,1010,review
4612,south,1011,ok
4613,south,1012,ok
4614,south,1013,ok
4615,south,1014,ok
4616,south,1015,review
4617,south,1016,ok
4618,south,1017,ok
4619,south,1018,ok
4620,south,1019,ok
4621,south,1020,review
4622,south,1021,ok
4623,south,1022,ok
4624,south,1023,ok
4625,south,1024,ok
4626,south,1025,review
4627,south,1026,ok
4628,south,1027,ok
4629,south,1028,ok
4630,south,1029,ok
4631,south,1030,review
4632,south,1031,ok
4633,south,1032,ok
4634,south,1033,ok
4635,south,1034,ok
4636,south,1035,review
4637,south,1036,ok
4638,south,1037,ok
4639,south,1038,ok
4640,south,1039,ok
4641,south,1040,review
4642,south,1041,ok
4643,south,1042,ok
4644,south,1043,ok
4645,south,1044,ok
4646,south,1045,review
4647,south,1046,ok
4648,south,1047,ok
4649,south,1048,ok
4650,south,1049,ok
4651,south,1050,review
4652,south,1051,ok
4653,south,1052,ok
4654,south,1053,ok
4655,south,1054,ok
4656,south,1055,review
4657,south,1056,ok
4658,south,1057,ok
4659,south,1058,ok
4660,south,1059,ok
4661,south,1060,review
4662,south,1061,ok
4663,south,1062,ok
4664,south,1063,ok
4665,south,1064,ok
4666,south,1065,review
4667,south,1066,ok
4668,south,1067,ok
4669,south,1068,ok
4670,south,1069,ok
4671,south,1070,review
4672,south,1071,ok
4673,south,1072,ok
4674,south,1073,ok
4675,south,1074,ok
4676,south,1075,review
4677,south,1076,ok
4678,south,1077,ok
4679,south,1078,ok
4680,south,1079,ok
4681,south,1080,review
4682,south,1081,ok
4683,south,1082,ok
4684,south,1083,ok
4685,south,1084,ok
4686,south,1085,review
4687,south,1086,ok
4688,south,1087,ok
4689,south,1088,ok
4690,south,1089,ok
4691,south,1090,review
4692,south,1091,ok
4693,south,1092,ok
4694,south,1093,ok
4695,south,1094,ok
4696,south,1095,review
4697,south,1096,ok
4698,south,1097,ok
4699,south,1098,ok
4700,south,1099,ok
4701,south,1000,review
4702,south,1001,ok
4703,south,1002,ok
4704,south,1003,ok
4705,south,1004,ok
4706,south,1005,review
4707,south,1006,ok
4708,south,1007,ok
4709,south,1008,ok
4710,south,1009,ok
4711,south,1010,review
4712,south,1011,ok
4713,south,1012,ok
4714,south,1013,ok
4715,south,1014,ok
4716,south,1015,review
4717,south,1016,ok
4718,south,1017,ok
4719,south,1018,ok
4720,south,1019,ok
4721,south,1020,review
4722,south,1021,ok
4723,south,1022,ok
4724,south,1023,ok
4725,south,1024,ok
4726,south,1025,review
4727,south,1026,ok
4728,south,1027,ok
4729,south,1028,ok
4730,south,1029,ok
4731,south,1030,review
4732,south,1031,ok
4733,south,1032,ok
4734,south,1033,ok
4735,south,1034,ok
4736,south,1035,review
4737,south,1036,ok
4738,south,1037,ok
4739,south,1038,ok
4740,south,1039,ok
4741,south,1040,review
4742,south,1041,ok
4743,south,1042,ok
4744,south,1043,ok
4745,south,1044,ok
4746,south,1045,review
4747,south,1046,ok
4748,south,1047,ok
4749,south,1048,ok
4750,south,1049,ok
4751,south,1050,review
4752,south,1051,ok
4753,south,1052,ok
4754,south,1053,ok
4755,south,1054,ok
4756,south,1055,review
4757,south,1056,ok
4758,south,1057,ok
4759,south,1058,ok
4760,south,1059,ok
4761,south,1060,review
4762,south,1061,ok
4763,south,1062,ok
4764,south,1063,ok
4765,south,1064,ok
4766,south,1065,review
4767,south,1066,ok
4768,south,1067,ok
4769,south,1068,ok
4770,south,1069,ok
4771,south,1070,review
4772,south,1071,ok
4773,south,1072,ok
4774,south,1073,ok
4775,south,1074,ok
4776,south,1075,review
4777,south,1076,ok
4778,south,1077,ok
4779,south,1078,ok
4780,south,1079,ok
4781,south,1080,review
4782,south,1081,ok
4783,south,1082,ok
4784,south,1083,ok
4785,south,1084,ok
4786,south,1085,review
4787,south,1086,ok
4788,south,1087,ok
4789,south,1088,ok
4790,south,1089,ok
4791,south,1090,review
4792,south,1091,ok
4793,south,1092,ok
4794,south,1093,ok
4795,south,1094,ok
4796,south,1095,review
4797,south,1096,ok
4798,south,1097,ok
4799,south,1098,ok
4800,south,1099,ok
4801,south,1000,review
4802,south,1001,ok
4803,south,1002,ok
4804,south,1003,ok
4805,south,1004,ok
4806,south,1005,review
4807,south,1006,ok
4808,south,1007,ok
4809,south,1008,ok
4810,south,1009,ok
4811,south,1010,review
4812,south,1011,ok
4813,south,1012,ok
4814,south,1013,ok
4815,south,1014,ok
4816,south,1015,review
4817,south,1016,ok
4818,south,1017,ok
4819,south,1018,ok
4820,south,1019,ok
4821,south,1020,review
4822,south,1021,ok
4823,south,1022,ok
4824,south,1023,ok
4825,south,1024,ok
4826,south,1025,review
4827,south,1026,ok
4828,south,1027,ok
4829,south,1028,ok
4830,south,1029,ok
4831,south,1030,review
4832,south,1031,ok
4833,south,1032,ok
4834,south,1033,ok
4835,south,1034,ok
4836,south,1035,review
4837,south,1036,ok
4838,south,1037,ok
4839,south,1038,ok
4840,south,1039,ok
4841,south,1040,review
4842,south,1041,ok
4843,south,1042,ok
4844,south,1043,ok
4845,south,1044,ok
4846,south,1045,review
4847,south,1046,ok
4848,south,1047,ok
4849,south,1048,ok
4850,south,1049,ok
4851,south,1050,review
4852,south,1051,ok
4853,south,1052,ok
4854,south,1053,ok
4855,south,1054,ok
4856,south,1055,review
4857,south,1056,ok
4858,south,1057,ok
4859,south,1058,ok
4860,south,1059,ok
4861,south,1060,review
4862,south,1061,ok
4863,south,1062,ok
4864,south,1063,ok
4865,south,1064,ok
4866,south,1065,review
4867,south,1066,ok
4868,south,1067,ok
4869,south,1068,ok
4870,south,1069,ok
4871,south,1070,review
4872,south,1071,ok
4873,south,1072,ok
4874,south,1073,ok
4875,south,1074,ok
4876,south,1075,review
4877,south,1076,ok
4878,south,1077,ok
4879,south,1078,ok
4880,south,1079,ok
4881,south,1080,review
4882,south,1081,ok
4883,south,1082,ok
4884,south,1083,ok
4885,south,1084,ok
4886,south,1085,review
4887,south,1086,ok
4888,south,1087,ok
4889,south,1088,ok
4890,south,1089,ok
4891,south,1090,review
4892,south,1091,ok
4893,south,1092,ok
4894,south,1093,ok
4895,south,1094,ok
4896,south,1095,review
4897,south,1096,ok
4898,south,1097,ok
4899,south,1098,ok
4900,south,1099,ok
4901,south,1000,review
4902,south,1001,ok
4903,south,1002,ok
4904,south,1003,ok
4905,south,1004,ok
4906,south,1005,review
4907,south,1006,ok
4908,south,1007,ok
4909,south,1008,ok
4910,south,1009,ok
4911,south,1010,review
4912,south,1011,ok
4913,south,1012,ok
4914,south,1013,ok
4915,south,1014,ok
4916,south,1015,review
4917,south,1016,ok
4918,south,1017,ok
4919,south,1018,ok
4920,south,1019,ok
4921,south,1020,review
4922,south,1021,ok
4923,south,1022,ok
4924,south,1023,ok
4925,south,1024,ok
4926,south,1025,review
4927,south,1026,ok
4928,south,1027,ok
4929,south,1028,ok
4930,south,1029,ok
4931,south,1030,review
4932,south,1031,ok
4933,south,1032,ok
4934,south,1033,ok
4935,south,1034,ok
4936,south,1035,review
4937,south,1036,ok
4938,south,1037,ok
4939,south,1038,ok
4940,south,1039,ok
4941,south,1040,review
